filename, Glioma, Meningioma, No Tumor, Pituitary
Tr-pi_0642_jpg.rf.d6a21faa591e115e3f385103d26526c0.jpg, 0, 0, 0, 1
Tr-pi_0577_jpg.rf.d5148bfd242b7b978b8c1504d74dba99.jpg, 0, 0, 0, 1
Tr-pi_0313_jpg.rf.d790910f5ab737153e837870015ac165.jpg, 0, 0, 0, 1
Tr-no_0195_jpg.rf.d71b760d38fd76a869980b3ef3416c3a.jpg, 0, 0, 1, 0
Tr-me_0112_jpg.rf.d710016a7de7f381e465202f8b753d83.jpg, 0, 1, 0, 0
Tr-gl_0212_jpg.rf.d791b8271c9664a8f69fa3d8bb8dc243.jpg, 1, 0, 0, 0
Tr-me_0522_jpg.rf.d81ff453d78a63fe3c05203d61730a1e.jpg, 0, 1, 0, 0
Tr-gl_0323_jpg.rf.d800ad11d1f4931c23c9f556423527ca.jpg, 1, 0, 0, 0
Tr-no_0418_jpg.rf.d83f27e28eac7afdd54b071a4d16107c.jpg, 0, 0, 1, 0
Tr-me_0329_jpg.rf.d8662152e4f5c0a4a28f05bcc76d8f0b.jpg, 0, 1, 0, 0
Tr-pi_0602_jpg.rf.d768596e67315988f3c15a41132c4a5a.jpg, 0, 0, 0, 1
Tr-me_0175_jpg.rf.d889e1f1ced00a3da2cfacccd3e53162.jpg, 0, 1, 0, 0
Tr-gl_0381_jpg.rf.d883b82aa4f2230501989d4d167d23a2.jpg, 1, 0, 0, 0
Tr-pi_0095_jpg.rf.d8c9ead9e50bed4416c44105d14b8f28.jpg, 0, 0, 0, 1
Tr-pi_0032_jpg.rf.d8ce6655ab3412b0e869cb36f404ba4e.jpg, 0, 0, 0, 1
Tr-gl_0175_jpg.rf.d94788d299af32b4cf5dd0ea63ffefe9.jpg, 1, 0, 0, 0
Tr-no_0295_jpg.rf.d982e81ba0f5f0763bcaba6bd8ec7922.jpg, 0, 0, 1, 0
Tr-gl_0405_jpg.rf.d9d184edc475370b71c5a39a18b7abf1.jpg, 1, 0, 0, 0
Tr-no_0519_jpg.rf.da58e8a22cf9709c7b8d202ceef24a80.jpg, 0, 0, 1, 0
Tr-gl_0408_jpg.rf.db13990995a7fe48502ef703cde5abcd.jpg, 1, 0, 0, 0
Tr-gl_0526_jpg.rf.db18a422624a4127ceeca567b4cc2513.jpg, 1, 0, 0, 0
Tr-me_0214_jpg.rf.dcad37d58a6fef8b51d2541057f03255.jpg, 0, 1, 0, 0
Tr-gl_0316_jpg.rf.db7536b64bb257fd45be181b2077d631.jpg, 1, 0, 0, 0
Tr-pi_0075_jpg.rf.da13ada0101a0c6d32ade24b7cfd0dfe.jpg, 0, 0, 0, 1
Tr-no_0107_jpg.rf.db720ac887bef73b41b006bee59bd9e8.jpg, 0, 0, 1, 0
Tr-me_0110_jpg.rf.db8364da20492e54bb9df4f1f9153078.jpg, 0, 1, 0, 0
Tr-no_0476_jpg.rf.dcd8bbd2aeb8cf24971ff8c40272b0cb.jpg, 0, 0, 1, 0
Tr-pi_0233_jpg.rf.dce6ddd318b1501db945b32b8c517475.jpg, 0, 0, 0, 1
Tr-pi_0497_jpg.rf.dd1c21e74edeb71cdc1236b2c94a0763.jpg, 0, 0, 0, 1
Tr-gl_0358_jpg.rf.dd78a4a839d223e04e09ff12f8da655a.jpg, 1, 0, 0, 0
Tr-pi_0553_jpg.rf.dd567b4cf57ad3cf18b29c254f54733b.jpg, 0, 0, 0, 1
Tr-no_0419_jpg.rf.dd933ace056506edaa52df87bfa40183.jpg, 0, 0, 1, 0
Tr-gl_0204_jpg.rf.ddfa714b945b43f79a48b49020fd1896.jpg, 1, 0, 0, 0
Tr-gl_0370_jpg.rf.de08d1d33d2f0ef226a0b054bb287de4.jpg, 1, 0, 0, 0
Tr-no_0304_jpg.rf.dce38dce4060d6aced38885cdc927261.jpg, 0, 0, 1, 0
Tr-gl_0027_jpg.rf.de801a782c039f7137e6e4706c43bb1e.jpg, 1, 0, 0, 0
Tr-gl_0139_jpg.rf.deaeff44135b0e7c7a48a2f6915ad629.jpg, 1, 0, 0, 0
Tr-no_0047_jpg.rf.de9aace63a2a3bb688f8960dcd3a6ea7.jpg, 0, 0, 1, 0
Tr-me_0408_jpg.rf.de55e8bf06e212003b5c9c97e1139e4f.jpg, 0, 1, 0, 0
Tr-me_0481_jpg.rf.de8624146d5d9424513ed69b58f0caea.jpg, 0, 1, 0, 0
Tr-me_0169_jpg.rf.deb15c7604f379d82e9b9dca2165124e.jpg, 0, 1, 0, 0
Tr-no_0546_jpg.rf.df329fec266a1ae756ab0c1aded44c0a.jpg, 0, 0, 1, 0
Tr-pi_0643_jpg.rf.df81fa2e61aaa39606ff6d753ff71a53.jpg, 0, 0, 0, 1
Tr-me_0153_jpg.rf.dfa33328115c2f1f2de13beed77176f3.jpg, 0, 1, 0, 0
Tr-gl_0102_jpg.rf.dfa2d97d19e2f9952858fdfdda1429a8.jpg, 1, 0, 0, 0
Tr-no_0320_jpg.rf.df461b87f234c94f035762aaa44721f3.jpg, 0, 0, 1, 0
Tr-pi_0471_jpg.rf.dfb00248bca6aa33dbed1c6c663e8e53.jpg, 0, 0, 0, 1
Tr-no_0475_jpg.rf.dfb9d9fe0f95d63039968a1ed5a846fe.jpg, 0, 0, 1, 0
Tr-no_0502_jpg.rf.dfb38872ebc3e9e1356f8822e7563de8.jpg, 0, 0, 1, 0
Tr-no_0549_jpg.rf.dfc719f94cbc1f5a3b0029dd55a9643c.jpg, 0, 0, 1, 0
Tr-pi_0278_jpg.rf.dfe4fe6718fa2c5b4e6fa6db77fc80ea.jpg, 0, 0, 0, 1
Tr-gl_0465_jpg.rf.dfeb09305d292f22508291ba32deced3.jpg, 1, 0, 0, 0
Tr-pi_0016_jpg.rf.e05d11b5353af6e8efa51dae0808c5de.jpg, 0, 0, 0, 1
Tr-gl_0387_jpg.rf.dfeb99c84b02a610543528ee04a9e660.jpg, 1, 0, 0, 0
Tr-pi_0131_jpg.rf.e08316a504afb457e052b7f4fcfe63ef.jpg, 0, 0, 0, 1
Tr-pi_0570_jpg.rf.e0ca281c4e6bb28179876d46aa3d9d4e.jpg, 0, 0, 0, 1
Tr-gl_0049_jpg.rf.e09d705b018e79574c299af53423d9d8.jpg, 1, 0, 0, 0
Tr-pi_0359_jpg.rf.e0bfa16be04e2272b12e8138b7352c3a.jpg, 0, 0, 0, 1
Tr-pi_0593_jpg.rf.e0f2dc3e6cb1d0c1910e35322183c6c2.jpg, 0, 0, 0, 1
Tr-gl_0099_jpg.rf.e101a1a12dda58959957db91018cf029.jpg, 1, 0, 0, 0
Tr-no_0273_jpg.rf.e1569007440a0f27e5071024dbfd8590.jpg, 0, 0, 1, 0
Tr-gl_0425_jpg.rf.e1855fcee10981918fe4754ed2d066e2.jpg, 1, 0, 0, 0
Tr-no_0063_jpg.rf.e181a6d3e33c401781e4ea1460920f7f.jpg, 0, 0, 1, 0
Tr-pi_0427_jpg.rf.e258da89a9cbf304b6dc255788cdc321.jpg, 0, 0, 0, 1
Tr-pi_0430_jpg.rf.e2dc9a1ea2c35f01ef2ac3199c341b64.jpg, 0, 0, 0, 1
Tr-gl_0303_jpg.rf.e26dcb6ab5ede5d2f8720a9cdab8cdab.jpg, 1, 0, 0, 0
Tr-me_0384_jpg.rf.e1bd75ae456f285ee80536988b89f40f.jpg, 0, 1, 0, 0
Tr-me_0239_jpg.rf.e2ff1f02c5a72d8674eab0dd7124d16e.jpg, 0, 1, 0, 0
Tr-pi_0532_jpg.rf.e2f0465e6c4f39d3ac09b54d9b3c032f.jpg, 0, 0, 0, 1
Tr-gl_0159_jpg.rf.e368732875a835ca28a5fa10d3c42493.jpg, 1, 0, 0, 0
Tr-me_0416_jpg.rf.e31e379f4ef1b73ee72577be75cdb606.jpg, 0, 1, 0, 0
Tr-no_0498_jpg.rf.e37858985d4af3da70c3bbc940731db0.jpg, 0, 0, 1, 0
Tr-no_0414_jpg.rf.e3ce10bd7d6bed4c80358ae665b11619.jpg, 0, 0, 1, 0
Tr-me_0372_jpg.rf.e402090ef01b82b034d950613de752f0.jpg, 0, 1, 0, 0
Tr-gl_0551_jpg.rf.e4025642cfb6c8b1b91b6940f7ca6c93.jpg, 1, 0, 0, 0
Tr-gl_0528_jpg.rf.e3d1da28f44e1f75ffecf5cbfc296efa.jpg, 1, 0, 0, 0
Tr-gl_0279_jpg.rf.e39dcbb98bfb41f9a36694d5374054bf.jpg, 1, 0, 0, 0
Tr-pi_0084_jpg.rf.e44b96b13129785f3b8a3f1a172a46e3.jpg, 0, 0, 0, 1
Tr-me_0429_jpg.rf.e4774bb7d243588745f42f5bfd302ae1.jpg, 0, 1, 0, 0
Tr-gl_0424_jpg.rf.e4c9ffa6af60563d6f5ff5ca87b1d5b5.jpg, 1, 0, 0, 0
Tr-me_0373_jpg.rf.e498d75f17d7e7c77dd84c80e26be3d5.jpg, 0, 1, 0, 0
Tr-me_0186_jpg.rf.e4d74749bd17dc4fb9491414e80e0d43.jpg, 0, 1, 0, 0
Tr-pi_0265_jpg.rf.e4dbf5ccc27e8200bd5eb78337f5ff91.jpg, 0, 0, 0, 1
Tr-gl_0391_jpg.rf.e59b38ccf8b075350216e4353d7f5db5.jpg, 1, 0, 0, 0
Tr-gl_0119_jpg.rf.e53b7288f90ac1a9a798d32372ee817e.jpg, 1, 0, 0, 0
Tr-pi_0516_jpg.rf.e51616befdfa4a55b59fb050f5b31428.jpg, 0, 0, 0, 1
Tr-no_0246_jpg.rf.e57e0c8ec9fb426308655e10d230c765.jpg, 0, 0, 1, 0
Tr-pi_0308_jpg.rf.e605543e99d8015137bfea501e1d86f5.jpg, 0, 0, 0, 1
Tr-pi_0631_jpg.rf.e5cfe5d3abde6b04c74ed097eed945c7.jpg, 0, 0, 0, 1
Tr-gl_0557_jpg.rf.e606b54d86c29b7c70127a5aa26286e3.jpg, 1, 0, 0, 0
Tr-gl_0425_jpg.rf.e72004422438a8f1367d8e75e8954362.jpg, 1, 0, 0, 0
Tr-no_0495_jpg.rf.e61a6b76e09b5f302834b7b1c03c5dbd.jpg, 0, 0, 1, 0
Tr-pi_0262_jpg.rf.e5a9b99eeeec1f29d301f82348173e6c.jpg, 0, 0, 0, 1
Tr-pi_0035_jpg.rf.e6a62fd368fed74783c14e869b1d6631.jpg, 0, 0, 0, 1
Tr-pi_0416_jpg.rf.e6699e9d18b6085ceb9c754907234285.jpg, 0, 0, 0, 1
Tr-no_0161_jpg.rf.e747fb2d255f2c7925cab69f86f6b917.jpg, 0, 0, 1, 0
Tr-me_0465_jpg.rf.e78120ea0e3b851dc505f19a22e3e7c6.jpg, 0, 1, 0, 0
Tr-gl_0148_jpg.rf.e766ca19eb39fc0744a08d504c2cd059.jpg, 1, 0, 0, 0
Tr-me_0398_jpg.rf.e75b6d02642808c7139af8125bae52e2.jpg, 0, 1, 0, 0
Tr-me_0459_jpg.rf.e7f92aa7d31ab8a15f374ac0dd8e0e60.jpg, 0, 1, 0, 0
Tr-gl_0409_jpg.rf.e7ad39fe01cba49150fab0461055b7cd.jpg, 1, 0, 0, 0
Tr-me_0039_jpg.rf.e87554a9b91b3f0ba69672f6964b60a9.jpg, 0, 1, 0, 0
Tr-pi_0342_jpg.rf.e833a6c2dc6d5af19e607aeab0f5c1db.jpg, 0, 0, 0, 1
Tr-me_0158_jpg.rf.e7e5a8fbadce6bf6471d37299717b05e.jpg, 0, 1, 0, 0
Tr-gl_0094_jpg.rf.e883302c7b1dc66163f720b79fede132.jpg, 1, 0, 0, 0
Tr-gl_0180_jpg.rf.e899be90c93485d2c3e6a51aa8279714.jpg, 1, 0, 0, 0
Tr-no_0255_jpg.rf.e8a5c51cbd7d5ad2dfe281e5ba949fd0.jpg, 0, 0, 1, 0
Tr-gl_0410_jpg.rf.e8dbfa4e921a5df44f3bea3a9c6233d4.jpg, 1, 0, 0, 0
Tr-no_0034_jpg.rf.e8d332c37992848fa78862a233e33724.jpg, 0, 0, 1, 0
Tr-gl_0095_jpg.rf.e857388e2c0391f35bf832acd79b24e1.jpg, 1, 0, 0, 0
Tr-pi_0206_jpg.rf.e8ec04415594bdfa4f92d5edf0946d81.jpg, 0, 0, 0, 1
Tr-no_0463_jpg.rf.e955ecd2e7f0b10a40718be1b9f9594f.jpg, 0, 0, 1, 0
Tr-pi_0174_jpg.rf.e92567c9b52cd3d2025c9f031c354b27.jpg, 0, 0, 0, 1
Tr-no_0402_jpg.rf.e8e5b5bcf0b355560ad944e4529255ad.jpg, 0, 0, 1, 0
Tr-no_0413_jpg.rf.e958395630aa31c720456b6cef9acdfe.jpg, 0, 0, 1, 0
Tr-gl_0241_jpg.rf.e9963f6905503bdc8d3c55d667884705.jpg, 1, 0, 0, 0
Tr-gl_0335_jpg.rf.e9d98af695883361654e6735710abf35.jpg, 1, 0, 0, 0
Tr-gl_0552_jpg.rf.e9e34c2e0e86cde6de0134ae34fa55f0.jpg, 1, 0, 0, 0
Tr-pi_0114_jpg.rf.ea399ca8b66117df171181aa62c07c90.jpg, 0, 0, 0, 1
Tr-me_0529_jpg.rf.ea124680421a7b545e4503927d0a078a.jpg, 0, 1, 0, 0
Tr-no_0408_jpg.rf.ea42ba5ba48c34ba57095b92dbad43c0.jpg, 0, 0, 1, 0
Tr-no_0065_jpg.rf.ea3fe30a0824cbafaa84bb1aa37e2caf.jpg, 0, 0, 1, 0
Tr-me_0298_jpg.rf.ea8e9806df30ea5f4978b97216847e6b.jpg, 0, 1, 0, 0
Tr-gl_0276_jpg.rf.ea9cf5831f4ca116614b91cf5eab441b.jpg, 1, 0, 0, 0
Tr-gl_0142_jpg.rf.ea7ec357e4299ac9f6096b8b2b4eedc3.jpg, 1, 0, 0, 0
Tr-no_0089_jpg.rf.eaa49b1950a3632fe57a1b6775a91f1a.jpg, 0, 0, 1, 0
Tr-gl_0078_jpg.rf.eabc2d473e3c783e6a50e5af730e793e.jpg, 1, 0, 0, 0
Tr-me_0480_jpg.rf.eaabfc9a3f1c70746417b10f8f1b3d16.jpg, 0, 1, 0, 0
Tr-pi_0548_jpg.rf.eaa38312c35351cf1e7f8e2bcb2f4018.jpg, 0, 0, 0, 1
Tr-gl_0414_jpg.rf.eb077601d613ae7513c5a796b387a4a3.jpg, 1, 0, 0, 0
Tr-gl_0190_jpg.rf.eaa474eb0e72dc895917567bd236260f.jpg, 1, 0, 0, 0
Tr-no_0528_jpg.rf.eb288420effe0723357c46ba0b1a27e4.jpg, 0, 0, 1, 0
Tr-me_0486_jpg.rf.eb50066dd08fe064672cb1cf1d8d08a9.jpg, 0, 1, 0, 0
Tr-me_0114_jpg.rf.eb55f09193daf3df96b9c1c68c7de135.jpg, 0, 1, 0, 0
Tr-gl_0189_jpg.rf.eb7fa47a73841114b4978843b3dbc1c1.jpg, 1, 0, 0, 0
Tr-no_0421_jpg.rf.eb9249c803548dbcebe0ac514d53b888.jpg, 0, 0, 1, 0
Tr-no_0201_jpg.rf.ebe3f26b96180da282f53a56b3d6c895.jpg, 0, 0, 1, 0
Tr-pi_0567_jpg.rf.ebd393723906386a51cd585c076164bd.jpg, 0, 0, 0, 1
Tr-pi_0656_jpg.rf.ec2bbda460dabe336c1c2d8e619f8c1b.jpg, 0, 0, 0, 1
Tr-gl_0510_jpg.rf.ec326e60191a1e1f478bdffd7c94bdd0.jpg, 1, 0, 0, 0
Tr-no_0124_jpg.rf.ec8d8b215d455424e33317a2f330bf75.jpg, 0, 0, 1, 0
Tr-pi_0133_jpg.rf.ec66f92c3dd9dff5ec106273b78eda17.jpg, 0, 0, 0, 1
Tr-me_0289_jpg.rf.eca471753bcdbbce044d9b17ee568eee.jpg, 0, 1, 0, 0
Tr-no_0461_jpg.rf.ebfa9f4227d34b1a764dfb9537aae1f7.jpg, 0, 0, 1, 0
Tr-pi_0652_jpg.rf.ecee996b1c1fffb8a70069479c534a94.jpg, 0, 0, 0, 1
Tr-gl_0469_jpg.rf.eda6d5c14a3a98144e1913df32331c14.jpg, 1, 0, 0, 0
Tr-no_0378_jpg.rf.ed337c2d4df5a98b91022436d7d7e4cb.jpg, 0, 0, 1, 0
Tr-me_0300_jpg.rf.ed81d46d56472a7f6390134fc50fedaf.jpg, 0, 1, 0, 0
Tr-no_0290_jpg.rf.ed9ee09e63f5b9ba9341f9ffdb7f16c2.jpg, 0, 0, 1, 0
Tr-no_0044_jpg.rf.edba81426d945fe7f8cacef833ad7a03.jpg, 0, 0, 1, 0
Tr-me_0346_jpg.rf.ee3ce08aaeddf58bf8c64a5bd19cba7b.jpg, 0, 1, 0, 0
Tr-pi_0431_jpg.rf.ede6f29e29e269e4b3ac8519ea10da2b.jpg, 0, 0, 0, 1
Tr-gl_0542_jpg.rf.ede3c0b6370da298392cb1af3ca654a3.jpg, 1, 0, 0, 0
Tr-me_0100_jpg.rf.ee06f8e3899955e1fdf2670fa732a9d0.jpg, 0, 1, 0, 0
Tr-no_0094_jpg.rf.ee6c6f368b645ca48132d5d1e62d130a.jpg, 0, 0, 1, 0
Tr-me_0215_jpg.rf.eeff98455e3f5fec36a428266b4229b0.jpg, 0, 1, 0, 0
Tr-pi_0077_jpg.rf.ef1ddd1fad396f6118afcd0185cafdcb.jpg, 0, 0, 0, 1
Tr-no_0141_jpg.rf.ee9d29a59078fb0bfea43b15a0be49e2.jpg, 0, 0, 1, 0
Tr-no_0103_jpg.rf.ef53334903f3371a914144e247b196e9.jpg, 0, 0, 1, 0
Tr-no_0285_jpg.rf.ef390de25d8bd2770e45fa6edb08893a.jpg, 0, 0, 1, 0
Tr-gl_0255_jpg.rf.ef5220fcb05e6f58de8c73bd5c6234da.jpg, 1, 0, 0, 0
Tr-pi_0364_jpg.rf.ef6bbf5fe922b00c1cc80dddcbfff3e1.jpg, 0, 0, 0, 1
Tr-pi_0348_jpg.rf.ef9a02f4d66fc4fe8ff1d9a36c4ba6cf.jpg, 0, 0, 0, 1
Tr-no_0316_jpg.rf.f2180966ba722a42711fc362018d5534.jpg, 0, 0, 1, 0
Tr-no_0058_jpg.rf.f06bc6d6ec9cb06a0d50de928df05358.jpg, 0, 0, 1, 0
Tr-gl_0090_jpg.rf.f0bc6b71096b6306b7989063b4062a7a.jpg, 1, 0, 0, 0
Tr-pi_0390_jpg.rf.f2d5409ade67bb520ec429efcea7a3e2.jpg, 0, 0, 0, 1
Tr-no_0215_jpg.rf.f364e40befed0960168bf6eaf9708d0e.jpg, 0, 0, 1, 0
Tr-pi_0491_jpg.rf.f0de7618d66fa6b5c3d7ca89c949e0be.jpg, 0, 0, 0, 1
Tr-no_0404_jpg.rf.f4166bc389b21fd1bd155512f0141590.jpg, 0, 0, 1, 0
Tr-me_0023_jpg.rf.f35537503e7461ab3dea3281763b31d0.jpg, 0, 1, 0, 0
Tr-no_0113_jpg.rf.f10a745041d7be0bbad325665f8eebca.jpg, 0, 0, 1, 0
Tr-no_0245_jpg.rf.f298f4515d5209e83f63590de59a10fc.jpg, 0, 0, 1, 0
Tr-me_0201_jpg.rf.f0b170b9b09da11a9090d729c075c10e.jpg, 0, 1, 0, 0
Tr-pi_0452_jpg.rf.f06a6cb628e667b689a2e66a3f67dcd9.jpg, 0, 0, 0, 1
Tr-gl_0266_jpg.rf.f1c3b08eb90f77463c87ab25b575f517.jpg, 1, 0, 0, 0
Tr-gl_0495_jpg.rf.f0c13ac59d35712d6cc6a37302206f61.jpg, 1, 0, 0, 0
Tr-gl_0491_jpg.rf.f38b09eff8c1a65f6e109aaa21f6f336.jpg, 1, 0, 0, 0
Tr-pi_0561_jpg.rf.f06351b534e6c9790c5cd5e1e5cfcfc0.jpg, 0, 0, 0, 1
Tr-no_0056_jpg.rf.f016afb621324e523ebe60446ab7fb60.jpg, 0, 0, 1, 0
Tr-gl_0329_jpg.rf.f054f10ed40b49aaa09ebc4bfd71230f.jpg, 1, 0, 0, 0
Tr-me_0068_jpg.rf.f2f182526fa194a7ee52c9b6037dd1e6.jpg, 0, 1, 0, 0
Tr-me_0483_jpg.rf.f0a7ec7517f4156acb2d852f8a5418f1.jpg, 0, 1, 0, 0
Tr-pi_0297_jpg.rf.f29d11423f24c768344e50ca20d152cb.jpg, 0, 0, 0, 1
Tr-no_0211_jpg.rf.f07776a96d3f9a0b2d5a9e6017131121.jpg, 0, 0, 1, 0
Tr-no_0020_jpg.rf.f4b92e9a9e19cb5492f57f97e316dee8.jpg, 0, 0, 1, 0
Tr-gl_0389_jpg.rf.f3ce4f125a0d4f093418cce842b22e69.jpg, 1, 0, 0, 0
Tr-pi_0013_jpg.rf.f39f279d041f4bc884f4a9842d91494d.jpg, 0, 0, 0, 1
Tr-pi_0578_jpg.rf.f48d1e60c1adcbcf16fd49958d40b225.jpg, 0, 0, 0, 1
Tr-gl_0115_jpg.rf.f449fe2b0bcc21ffa6439411af3e7bbb.jpg, 1, 0, 0, 0
Tr-pi_0539_jpg.rf.f43618c23c8bdcbcaea2bae06e27c86c.jpg, 0, 0, 0, 1
Tr-no_0438_jpg.rf.f466b367919ac0e3d41dfbe838ae58e5.jpg, 0, 0, 1, 0
Tr-gl_0072_jpg.rf.f5005968794aa3da98ce004f59e4d1f7.jpg, 1, 0, 0, 0
Tr-me_0040_jpg.rf.f4c62bf38eb25cd677e0cf8189da3fe2.jpg, 0, 1, 0, 0
Tr-pi_0182_jpg.rf.f53b0222a1988f1a27932945119ad452.jpg, 0, 0, 0, 1
Tr-no_0374_jpg.rf.f55d073a000b720c03903cdf5d8efe0a.jpg, 0, 0, 1, 0
Tr-gl_0194_jpg.rf.f5e492adee7135ef4d49df8c5fa781d4.jpg, 1, 0, 0, 0
Tr-no_0284_jpg.rf.f5af688ac6294d6a4e00c7b70eab02a1.jpg, 0, 0, 1, 0
Tr-no_0559_jpg.rf.f59b2f591d5e3227f428786cb3e59e9e.jpg, 0, 0, 1, 0
Tr-pi_0318_jpg.rf.f5fcc4872168a61ab4cf1e78c50083b6.jpg, 0, 0, 0, 1
Tr-no_0115_jpg.rf.f627356cb4c722464ca3c7fdd6bd1d9f.jpg, 0, 0, 1, 0
Tr-no_0160_jpg.rf.f6132a52370d0fadedc2ad79584f8158.jpg, 0, 0, 1, 0
Tr-me_0469_jpg.rf.f661f558d92fd8e2ec9cc5f6ab33ab81.jpg, 0, 1, 0, 0
Tr-me_0152_jpg.rf.f62837fa66bb0bbad845223eaf7830a9.jpg, 0, 1, 0, 0
Tr-gl_0403_jpg.rf.f6b838c377b51554b9fb35e933e73e7c.jpg, 1, 0, 0, 0
Tr-me_0159_jpg.rf.f73dc09812f101d40c434dbcbaa779c0.jpg, 0, 1, 0, 0
Tr-no_0322_jpg.rf.f6c050f08ed5ebeb7709e9796a28f60b.jpg, 0, 0, 1, 0
Tr-me_0049_jpg.rf.f68cd7afaf557bf8976c2b34a5e68b23.jpg, 0, 1, 0, 0
Tr-gl_0153_jpg.rf.f7552a0a7edb444ab7211d5cfb9c510f.jpg, 1, 0, 0, 0
Tr-pi_0510_jpg.rf.f74a7ed247212da9664456970b17dc26.jpg, 0, 0, 0, 1
Tr-gl_0389_jpg.rf.f78d0b39583892b3487248e4fcff5bad.jpg, 1, 0, 0, 0
Tr-pi_0594_jpg.rf.f82c291194a16138e9aa6f97be4a9e02.jpg, 0, 0, 0, 1
Tr-gl_0217_jpg.rf.f7e006fef3ab393e97d1827e46fe012c.jpg, 1, 0, 0, 0
Tr-me_0341_jpg.rf.f7acdade7cd73e0f9ab7b7c7a1bda436.jpg, 0, 1, 0, 0
Tr-gl_0122_jpg.rf.f7b77fe5bb1cdca40f6fba9ffd6009a4.jpg, 1, 0, 0, 0
Tr-gl_0034_jpg.rf.f842deafbfe81a7ed13bd1e2604fa2ae.jpg, 1, 0, 0, 0
Tr-me_0113_jpg.rf.f88b06f6f6865c109805492fe989287e.jpg, 0, 1, 0, 0
Tr-me_0339_jpg.rf.f8a2fb850aeeb60c6f40083370f1c224.jpg, 0, 1, 0, 0
Tr-no_0097_jpg.rf.f8c166e85b762f14159c57cb42c383d6.jpg, 0, 0, 1, 0
Tr-gl_0556_jpg.rf.f8b78e71380fb9c032226e9ee909a124.jpg, 1, 0, 0, 0
Tr-gl_0545_jpg.rf.f952a35b47c31076e31fbb44324ac180.jpg, 1, 0, 0, 0
Tr-pi_0391_jpg.rf.f8ff6ec88e7f068eb4d744aa237585d8.jpg, 0, 0, 0, 1
Tr-me_0506_jpg.rf.f9579a35ae372c616e07ffd8e37cb6dc.jpg, 0, 1, 0, 0
Tr-pi_0026_jpg.rf.f9bc00cc059960612875beaf059caf6a.jpg, 0, 0, 0, 1
Tr-gl_0113_jpg.rf.f8fdf43257e507e00c00835a6708db26.jpg, 1, 0, 0, 0
Tr-gl_0434_jpg.rf.fa02c7f77ecd88e9abb8986e8e0a08de.jpg, 1, 0, 0, 0
Tr-me_0444_jpg.rf.f9cc8e8afd4b1b7821b9eb36d6e43139.jpg, 0, 1, 0, 0
Tr-pi_0057_jpg.rf.fa3fb685c1395d4304c24092e8e63511.jpg, 0, 0, 0, 1
Tr-gl_0126_jpg.rf.fae17fdfdba906952459f8c391267bf8.jpg, 1, 0, 0, 0
Tr-pi_0126_jpg.rf.fab39b77a687b3fabe491f4d2aae11b1.jpg, 0, 0, 0, 1
Tr-gl_0076_jpg.rf.fb8956f4e8fd2db63e01cb02e0dca9b5.jpg, 1, 0, 0, 0
Tr-me_0236_jpg.rf.fb1efad80c20f38a6650dfbcdb317922.jpg, 0, 1, 0, 0
Tr-pi_0352_jpg.rf.fb554e6860b739c83ade417301580c3f.jpg, 0, 0, 0, 1
Tr-me_0388_jpg.rf.fa67c5fef216a7def8d4daa08ed9bcb6.jpg, 0, 1, 0, 0
Tr-pi_0062_jpg.rf.fbb34f5899c3322ff2ea871dd68042bc.jpg, 0, 0, 0, 1
Tr-gl_0247_jpg.rf.fbc68662ebad1097ba09918b075260fb.jpg, 1, 0, 0, 0
Tr-gl_0219_jpg.rf.fd2a05567d9526243ce18f8add1ccb8c.jpg, 1, 0, 0, 0
Tr-gl_0483_jpg.rf.fb8fc34e40b0b9a41249c1985ed130a5.jpg, 1, 0, 0, 0
Tr-me_0523_jpg.rf.fbe973410cf883d33c24fc83733c36b0.jpg, 0, 1, 0, 0
Tr-no_0300_jpg.rf.fd38ada7dccd56085745baef82b21672.jpg, 0, 0, 1, 0
Tr-pi_0073_jpg.rf.fd311dce8d9189e12eb8c52bbba1320a.jpg, 0, 0, 0, 1
Tr-gl_0111_jpg.rf.fd5d0794726371a3b5cca718d6c52e0c.jpg, 1, 0, 0, 0
Tr-gl_0458_jpg.rf.fdccb0507b5fe1b087b640dbe0759dfd.jpg, 1, 0, 0, 0
Tr-no_0479_jpg.rf.fd0c49da2f86111a581a9d37a0a8bffb.jpg, 0, 0, 1, 0
Tr-gl_0261_jpg.rf.fdfe6e8493b5b9918572509140bf309a.jpg, 1, 0, 0, 0
Tr-no_0193_jpg.rf.fe22c249ad0939a592a30542f90f57cc.jpg, 0, 0, 1, 0
Tr-gl_0356_jpg.rf.fe16aac187849d0a304fe3debebe5574.jpg, 1, 0, 0, 0
Tr-gl_0559_jpg.rf.fe5b56d08fa3c056cc65d2d8d8c72566.jpg, 1, 0, 0, 0
Tr-me_0371_jpg.rf.fe7a8d754d7c7e8a48e468110d76e045.jpg, 0, 1, 0, 0
Tr-me_0345_jpg.rf.fe895e458ab3c19cec0f10dd46f80dd1.jpg, 0, 1, 0, 0
Tr-pi_0050_jpg.rf.fe9b83c0c35c3335c904a1a5c73648d3.jpg, 0, 0, 0, 1
Tr-me_0223_jpg.rf.fe5cde2ee31e042645b27b6a69a00539.jpg, 0, 1, 0, 0
Tr-gl_0372_jpg.rf.fee20bf6a52d9b00ff3e0503b635f5f3.jpg, 1, 0, 0, 0
